visitorid,num_items_viewed,view_count,firstview_to_cart,cart_to_transaction,bought_count,purchased,view_rate,purchase_rate
935667,3,6,1027.31875,99.6373611111111,1,1,0.5,0.16666666666666666
1077106,2,2,,,0,0,1.0,0.0
762959,1,1,,,0,0,1.0,0.0
1003960,1,1,,,0,0,1.0,0.0
213213,1,2,,,1,1,0.5,0.5
1132349,1,4,810.1483333333333,0.0494444444444444,2,1,0.25,0.5
1050385,1,2,368.1325,0.0408333333333333,1,1,0.5,0.5
1187698,2,4,,,0,0,0.5,0.0
350026,5,12,0.0522222222222222,1.2255555555555555,1,1,0.4166666666666667,0.08333333333333333
457524,2,6,0.1508333333333333,0.0583333333333333,1,1,0.3333333333333333,0.16666666666666666
792663,4,6,0.0319444444444444,0.0983333333333333,1,1,0.6666666666666666,0.16666666666666666
865519,1,3,,,0,0,0.3333333333333333,0.0
1266336,2,2,,,0,0,1.0,0.0
584478,1,1,,,0,0,1.0,0.0
880840,2,5,1563.2813888888888,0.3602777777777777,1,1,0.4,0.2
727706,1,1,,,0,0,1.0,0.0
645525,758,1252,1063.4172988505748,-24.529070881226065,111,1,0.6054313099041534,0.08865814696485623
673331,3,4,0.0866666666666666,0.155,1,1,0.75,0.25
561724,2,2,,,0,0,1.0,0.0
180720,1,1,,,0,0,1.0,0.0
1168486,1,1,,,0,0,1.0,0.0
41683,1,2,,,0,0,0.5,0.0
540490,1,1,,,0,0,1.0,0.0
869101,8,10,18.09888888888889,0.0866666666666666,1,1,0.8,0.1
256880,5,7,0.0063888888888888,0.0138888888888888,1,1,0.7142857142857143,0.14285714285714285
927157,1,1,2828.7591666666667,0.1838888888888888,1,1,1.0,1.0
78476,1,1,,,1,1,1.0,1.0
336043,1,1,,,0,0,1.0,0.0
4694,2,2,0.0025,0.2488888888888888,2,1,1.0,1.0
890980,411,625,768.111504237288,4.215171845574389,148,1,0.6576,0.2368
600337,1,4,1759.7475,0.2825,1,1,0.25,0.25
340753,4,70,8.833055555555552,8.879444444444443,1,1,0.05714285714285714,0.014285714285714285
873287,12,14,0.0175,0.1119444444444444,1,1,0.8571428571428571,0.07142857142857142
310481,2,2,,,0,0,1.0,0.0
1162979,1,4,,,0,0,0.25,0.0
744123,1,1,0.0058333333333333,0.1136111111111111,1,1,1.0,1.0
231610,3,6,,,0,0,0.5,0.0
1281624,1,1,0.0822222222222222,0.09,1,1,1.0,1.0
887900,1,1,,,0,0,1.0,0.0
1193310,1,1,,,0,0,1.0,0.0
1000595,1,2,,,0,0,0.5,0.0
334518,10,16,0.1055555555555555,0.0775,1,1,0.625,0.0625
477939,1,1,,,0,0,1.0,0.0
1327003,8,21,0.1216666666666666,0.0905555555555555,1,1,0.38095238095238093,0.047619047619047616
1251116,1,1,0.0566666666666666,1.0180555555555555,1,1,1.0,1.0
835657,5,9,,,1,1,0.5555555555555556,0.1111111111111111
1110043,1,1,,,0,0,1.0,0.0
295185,2,3,,,1,1,0.6666666666666666,0.3333333333333333
1001347,1,1,,,0,0,1.0,0.0
168693,2,3,,,0,0,0.6666666666666666,0.0
1243545,3,6,2781.178611111111,0.4794444444444444,1,1,0.5,0.16666666666666666
1318732,1,1,,,0,0,1.0,0.0
733086,1,1,,,0,0,1.0,0.0
1202213,1,1,,,0,0,1.0,0.0
1352494,8,10,0.6894444444444444,0.0427777777777777,1,1,0.8,0.1
432644,2,2,2324.731111111111,0.0125,1,1,1.0,0.5
627868,7,9,-0.475,0.0780555555555555,2,1,0.7777777777777778,0.2222222222222222
1126674,1,3,,,1,1,0.3333333333333333,0.3333333333333333
1175782,1,1,0.0433333333333333,0.1008333333333333,1,1,1.0,1.0
1066450,1,2,,,0,0,0.5,0.0
256342,1,1,,,0,0,1.0,0.0
327344,1,1,,,0,0,1.0,0.0
1002162,1,2,2680.5816666666665,0.0311111111111111,1,1,0.5,0.5
803303,1,1,,,0,0,1.0,0.0
1245957,2,2,,,0,0,1.0,0.0
382025,13,24,,,0,0,0.5416666666666666,0.0
73856,12,24,0.2960416666666666,0.2827777777777778,3,1,0.5,0.125
1011964,8,10,171.9295925925926,0.2049814814814815,4,1,0.8,0.4
853851,4,5,,,1,1,0.8,0.2
648645,1,1,,,0,0,1.0,0.0
1090824,3,5,0.0516666666666666,0.0938888888888888,1,1,0.6,0.2
1357459,1,2,0.0230555555555555,0.1947222222222222,1,1,0.5,0.5
1044439,1,1,,,0,0,1.0,0.0
36281,10,27,,,0,0,0.37037037037037035,0.0
238432,1,1,17.504722222222224,0.0641666666666666,1,1,1.0,1.0
308506,6,14,304.0208333333333,0.0608333333333333,1,1,0.42857142857142855,0.07142857142857142
1190388,1,1,,,0,0,1.0,0.0
1224109,1,1,,,0,0,1.0,0.0
780465,1,1,,,0,0,1.0,0.0
1247631,1,2,,,0,0,0.5,0.0
107935,1,3,0.1244444444444444,0.1505555555555555,1,1,0.3333333333333333,0.3333333333333333
227372,1,2,,,0,0,0.5,0.0
959425,1,1,,,0,0,1.0,0.0
664030,1,1,,,0,0,1.0,0.0
635842,1,1,,,0,0,1.0,0.0
854227,3,3,0.0663888888888888,0.0394444444444444,1,1,1.0,0.3333333333333333
1393014,1,1,,,0,0,1.0,0.0
408046,1,1,,,0,0,1.0,0.0
1402829,1,4,723.2025,0.7902777777777777,1,1,0.25,0.25
435024,1,1,,,0,0,1.0,0.0
663458,1,2,,,0,0,0.5,0.0
109433,1,2,1342.6305555555557,0.0933333333333333,1,1,0.5,0.5
39203,6,12,3215.3611111111118,0.0561111111111111,1,1,0.5,0.08333333333333333
329044,1,4,674.0502777777778,0.3858333333333333,1,1,0.25,0.25
1294737,1,1,,,0,0,1.0,0.0
1304989,1,2,,,0,0,0.5,0.0
930398,2,3,,,0,0,0.6666666666666666,0.0
1386058,1,1,,,0,0,1.0,0.0
864848,1,2,,,1,1,0.5,0.5
459253,2,2,,,0,0,1.0,0.0
748040,254,379,60.69387225548901,0.1390701929474384,27,1,0.6701846965699209,0.0712401055408971
874288,3,5,,,1,1,0.6,0.2
791750,31,51,0.0041049382716049,0.4761111111111111,2,1,0.6078431372549019,0.0392156862745098
144730,1,1,237.01805555555555,0.0336111111111111,1,1,1.0,1.0
1402860,1,1,0.0094444444444444,0.0177777777777777,1,1,1.0,1.0
1266139,1,1,,,0,0,1.0,0.0
536757,8,28,442.3288888888889,0.0655555555555555,2,1,0.2857142857142857,0.07142857142857142
131943,1,2,,,0,0,0.5,0.0
850169,1,1,,,0,0,1.0,0.0
199929,2,5,0.0175,0.0325,1,1,0.4,0.2
908651,2,2,,,0,0,1.0,0.0
123092,2,2,,,0,0,1.0,0.0
1170737,3,5,1684.4455555555553,0.1683333333333333,1,1,0.6,0.2
1266838,4,4,0.1075,0.0722222222222222,1,1,1.0,0.25
255806,1,1,,,0,0,1.0,0.0
169576,4,5,1938.420555555556,0.0369444444444444,1,1,0.8,0.2
807509,24,56,1149.4606172839506,9.982345679012347,2,1,0.42857142857142855,0.03571428571428571
593995,1,1,,,0,0,1.0,0.0
162103,1,1,,,0,0,1.0,0.0
130116,1,1,,,0,0,1.0,0.0
513374,1,2,0.0358333333333333,0.0655555555555555,2,1,0.5,1.0
1227621,1,1,,,0,0,1.0,0.0
1311631,1,2,,,0,0,0.5,0.0
591001,1,1,,,0,0,1.0,0.0
633232,1,2,,,0,0,0.5,0.0
886353,2,3,,,0,0,0.6666666666666666,0.0
995378,1,1,,,0,0,1.0,0.0
1349523,1,1,,,0,0,1.0,0.0
1230789,2,2,,,0,0,1.0,0.0
840968,1,1,,,0,0,1.0,0.0
1138939,1,2,,,0,0,0.5,0.0
373850,8,14,195.0811111111111,0.1363888888888889,1,1,0.5714285714285714,0.07142857142857142
775658,1,1,,,0,0,1.0,0.0
1344213,1,1,,,0,0,1.0,0.0
506260,1,10,786.2752777777778,0.2091666666666666,1,1,0.1,0.1
1261200,9,20,45.60083333333334,2.7936111111111117,1,1,0.45,0.05
995024,1,2,988.0180555555556,0.0636111111111111,1,1,0.5,0.5
913045,9,16,0.2897222222222222,0.5391666666666667,2,1,0.5625,0.125
153165,3,9,,,0,0,0.3333333333333333,0.0
1152644,3,9,0.0069444444444444,0.1152777777777777,1,1,0.3333333333333333,0.1111111111111111
1011088,1,3,,,0,0,0.3333333333333333,0.0
1377363,2,2,1011.1383333333332,0.1597222222222222,1,1,1.0,0.5
745165,1,1,,,0,0,1.0,0.0
1008434,1,1,0.015,0.0847222222222222,1,1,1.0,1.0
701376,1,2,,,0,0,0.5,0.0
827164,6,10,,,1,1,0.6,0.1
107285,1,1,,,0,0,1.0,0.0
1280455,1,1,,,0,0,1.0,0.0
1302271,4,5,900.25875,0.2772222222222222,3,1,0.8,0.6
304458,1,2,,,0,0,0.5,0.0
770170,2,4,831.0422222222222,0.3969444444444445,1,1,0.5,0.25
950771,1,1,,,0,0,1.0,0.0
1206194,1,1,,,0,0,1.0,0.0
423541,1,1,,,0,0,1.0,0.0
1015629,1,1,,,0,0,1.0,0.0
44632,2,2,,,0,0,1.0,0.0
401854,1,1,,,0,0,1.0,0.0
519535,6,8,,,1,1,0.75,0.125
577764,2,6,265.42055555555555,0.0819444444444444,1,1,0.3333333333333333,0.16666666666666666
202293,1,1,,,0,0,1.0,0.0
1175636,7,18,1.6520833333333336,1.7645833333333332,1,1,0.3888888888888889,0.05555555555555555
812707,1,4,0.0280555555555555,0.2048611111111111,2,1,0.25,0.5
607535,1,1,,,0,0,1.0,0.0
1108298,1,1,,,0,0,1.0,0.0
366364,1,1,,,1,1,1.0,1.0
458131,1,2,,,0,0,0.5,0.0
1330952,5,11,0.0041666666666666,0.1061111111111111,1,1,0.45454545454545453,0.09090909090909091
543445,1,1,,,0,0,1.0,0.0
585885,9,16,1205.6759722222223,0.1220833333333333,1,1,0.5625,0.0625
387538,1,2,0.0286111111111111,0.0566666666666666,1,1,0.5,0.5
346597,85,161,110.47882407407408,41.54473148148149,9,1,0.5279503105590062,0.055900621118012424
1400166,1,1,,,0,0,1.0,0.0
750603,1,1,336.0238888888889,0.0486111111111111,1,1,1.0,1.0
1138896,1,1,,,0,0,1.0,0.0
828550,1,1,,,0,0,1.0,0.0
718105,9,13,,,0,0,0.6923076923076923,0.0
1294769,3,24,1.9455555555555557,0.1461111111111111,1,1,0.125,0.041666666666666664
780925,1,1,0.0277777777777777,0.0502777777777777,1,1,1.0,1.0
1292316,7,9,0.0005555555555555,0.3058333333333333,1,1,0.7777777777777778,0.1111111111111111
1363563,1,2,,,0,0,0.5,0.0
168008,1,1,0.03,0.0408333333333333,1,1,1.0,1.0
1044273,1,1,,,0,0,1.0,0.0
325993,1,1,,,0,0,1.0,0.0
1381054,1,1,,,0,0,1.0,0.0
1050695,1,1,,,0,0,1.0,0.0
1169956,29,54,594.3246412037037,0.1418402777777777,5,1,0.5370370370370371,0.09259259259259259
1162239,3,8,,,1,1,0.375,0.125
1361203,1,1,,,0,0,1.0,0.0
1193785,1,1,,,0,0,1.0,0.0
1123575,6,7,744.8341666666666,0.135,2,1,0.8571428571428571,0.2857142857142857
448970,1,1,,,0,0,1.0,0.0
385208,1,1,,,0,0,1.0,0.0
1133829,1,1,,,0,0,1.0,0.0
580781,10,25,1.616111111111111,0.1186111111111111,1,1,0.4,0.04
964763,1,1,0.0147222222222222,0.0911111111111111,1,1,1.0,1.0
249439,1,2,0.0044444444444444,0.0938888888888888,1,1,0.5,0.5
1144904,3,4,0.0041666666666666,0.0433333333333333,1,1,0.75,0.25
1331585,3,3,0.0108333333333333,0.1158333333333333,5,1,1.0,1.6666666666666667
77868,1,4,0.7005555555555556,0.0125,1,1,0.25,0.25
181366,2,2,,,0,0,1.0,0.0
77436,1,1,,,0,0,1.0,0.0
742661,1,1,1006.5702777777776,0.0266666666666666,1,1,1.0,1.0
776052,1,2,518.2855555555556,0.0125,1,1,0.5,0.5
1045290,1,6,0.0258333333333333,0.0344444444444444,2,1,0.16666666666666666,0.3333333333333333
8279,2,3,,,0,0,0.6666666666666666,0.0
863663,2,3,,,0,0,0.6666666666666666,0.0
227343,4,8,682.9993055555556,183.1520833333333,1,1,0.5,0.125
1183068,1,1,,,0,0,1.0,0.0
516168,6,7,,,0,0,0.8571428571428571,0.0
282650,4,5,,,0,0,0.8,0.0
572480,1,1,859.4172222222222,0.0586111111111111,1,1,1.0,1.0
634166,1,1,,,0,0,1.0,0.0
239254,1,1,,,0,0,1.0,0.0
1100361,1,1,,,0,0,1.0,0.0
293751,1,2,,,0,0,0.5,0.0
1143288,1,1,0.0930555555555555,0.2408333333333333,1,1,1.0,1.0
59653,1,1,,,0,0,1.0,0.0
1279866,1,1,0.0027777777777777,0.1022222222222222,1,1,1.0,1.0
793039,1,1,,,0,0,1.0,0.0
412781,1,4,1897.6369444444445,0.1238888888888889,2,1,0.25,0.5
300091,1,1,,,0,0,1.0,0.0
1397653,5,12,1.325,1.218888888888889,1,1,0.4166666666666667,0.08333333333333333
1252443,2,2,,,0,0,1.0,0.0
918786,2,2,,,0,0,1.0,0.0
1237699,9,15,609.0908333333333,0.0338888888888888,1,1,0.6,0.06666666666666667
114915,3,4,1.3027777777777778,0.0583333333333333,1,1,0.75,0.25
290201,1,3,332.8480555555556,0.0430555555555555,1,1,0.3333333333333333,0.3333333333333333
542557,1,1,,,0,0,1.0,0.0
173931,11,23,,,2,1,0.4782608695652174,0.08695652173913043
713728,2,5,,,1,1,0.4,0.2
1347290,3,5,0.0327777777777777,0.1819444444444444,1,1,0.6,0.2
700451,1,1,,,0,0,1.0,0.0
1348073,12,19,238.24416666666667,0.0697222222222222,1,1,0.631578947368421,0.05263157894736842
677781,1,1,,,0,0,1.0,0.0
116433,5,5,,,0,0,1.0,0.0
1337610,1,1,,,0,0,1.0,0.0
251658,1,1,,,0,0,1.0,0.0
80267,5,10,2604.0766666666677,1.74,1,1,0.5,0.1
793363,2,3,,,0,0,0.6666666666666666,0.0
635861,1,1,,,0,0,1.0,0.0
544187,1,1,,,0,0,1.0,0.0
621803,3,3,,,0,0,1.0,0.0
516648,1,1,,,1,1,1.0,1.0
1406246,1,2,,,0,0,0.5,0.0
322645,4,5,0.0113888888888888,0.2077777777777777,1,1,0.8,0.2
961310,1,1,,,0,0,1.0,0.0
975595,1,4,47.72055555555556,0.0616666666666666,1,1,0.25,0.25
1325283,1,1,164.7722222222222,0.0472222222222222,1,1,1.0,1.0
749761,1,1,,,0,0,1.0,0.0
621544,1,5,,,0,0,0.2,0.0
340135,1,1,,,0,0,1.0,0.0
1401289,1,2,,,0,0,0.5,0.0
160790,1,2,,,0,0,0.5,0.0
1112360,1,2,,,0,0,0.5,0.0
296424,7,11,0.0827777777777777,0.0488888888888888,1,1,0.6363636363636364,0.09090909090909091
1100036,3,3,1549.7416666666666,0.3080555555555556,1,1,1.0,0.3333333333333333
2949,2,2,,,0,0,1.0,0.0
157199,1,2,,,0,0,0.5,0.0
259154,1,1,,,0,0,1.0,0.0
860813,1,1,,,0,0,1.0,0.0
689417,1,1,,,0,0,1.0,0.0
1037711,2,2,,,0,0,1.0,0.0
393784,1,1,,,0,0,1.0,0.0
509017,3,61,2898.3141666666666,0.1033333333333333,2,1,0.04918032786885246,0.03278688524590164
738410,8,13,,,2,1,0.6153846153846154,0.15384615384615385
643691,1,1,0.0116666666666666,0.2305555555555555,1,1,1.0,1.0
1360722,3,4,,,0,0,0.75,0.0
789749,3,3,0.1569444444444444,0.0252777777777777,1,1,1.0,0.3333333333333333
458400,1,2,0.3722222222222222,0.0936111111111111,1,1,0.5,0.5
936470,1,1,,,0,0,1.0,0.0
1229206,1,1,,,0,0,1.0,0.0
284631,2,5,48.62222222222222,0.0269444444444444,1,1,0.4,0.2
598996,1,3,0.0394444444444444,0.0730555555555555,1,1,0.3333333333333333,0.3333333333333333
243210,2,2,,,0,0,1.0,0.0
1071917,8,12,266.0647222222222,0.0286111111111111,1,1,0.6666666666666666,0.08333333333333333
354704,1,1,0.0041666666666666,0.0477777777777777,1,1,1.0,1.0
1020767,1,4,,,0,0,0.25,0.0
970621,2,2,,,0,0,1.0,0.0
1249156,1,1,,,0,0,1.0,0.0
250097,1,1,,,0,0,1.0,0.0
1338885,1,1,4.133055555555556,0.0886111111111111,1,1,1.0,1.0
416697,1,3,0.2866666666666667,0.0361111111111111,1,1,0.3333333333333333,0.3333333333333333
239450,1,1,,,0,0,1.0,0.0
1335349,1,4,116.33416666666666,0.1094444444444444,2,1,0.25,0.5
210176,46,51,0.5433333333333333,0.8083333333333335,1,1,0.9019607843137255,0.0196078431372549
112596,3,5,0.0013888888888888,0.1069444444444444,1,1,0.6,0.2
592953,1,1,0.0141666666666666,0.1086111111111111,1,1,1.0,1.0
89272,1,2,,,0,0,0.5,0.0
836880,1,1,,,0,0,1.0,0.0
952246,257,401,621.9347546296297,0.0899212962962962,56,1,0.6408977556109726,0.1396508728179551
81688,1,3,0.0058333333333333,0.0844444444444444,1,1,0.3333333333333333,0.3333333333333333
37299,1,1,,,0,0,1.0,0.0
1265602,1,1,0.0013888888888888,0.0188888888888888,1,1,1.0,1.0
607285,1,1,1965.5080555555555,0.0763888888888889,1,1,1.0,1.0
744474,2,5,0.3294444444444444,0.2066666666666666,1,1,0.4,0.2
1032156,4,6,,,1,1,0.6666666666666666,0.16666666666666666
1321755,3,3,,,0,0,1.0,0.0
1349172,1,1,,,0,0,1.0,0.0
365315,5,23,0.6025198412698415,0.070515873015873,2,1,0.21739130434782608,0.08695652173913043
920756,2,2,,,0,0,1.0,0.0
1041001,1,2,0.0383333333333333,0.0475,2,1,0.5,1.0
474596,1,1,,,0,0,1.0,0.0
858102,1,2,,,0,0,0.5,0.0
259763,1,1,,,0,0,1.0,0.0
794304,14,19,0.3180555555555555,0.0180555555555555,1,1,0.7368421052631579,0.05263157894736842
482265,1,1,,,0,0,1.0,0.0
734296,2,2,,,0,0,1.0,0.0
1075406,1,1,,,0,0,1.0,0.0
119084,1,1,,,1,1,1.0,1.0
1242456,2,2,,,0,0,1.0,0.0
555329,1,1,1779.502222222222,0.0688888888888888,1,1,1.0,1.0
311135,1,1,,,0,0,1.0,0.0
382262,1,1,,,0,0,1.0,0.0
305703,2,5,,,0,0,0.4,0.0
299636,1,1,,,1,1,1.0,1.0
867490,2,19,13.257222222222222,0.1652777777777777,1,1,0.10526315789473684,0.05263157894736842
781100,1,1,,,0,0,1.0,0.0
35157,1,1,0.0227777777777777,0.4258333333333333,1,1,1.0,1.0
1078946,7,15,0.0283333333333333,0.2897222222222222,2,1,0.4666666666666667,0.13333333333333333
364893,1,2,,,0,0,0.5,0.0
35018,2,2,,,0,0,1.0,0.0
843884,1,2,1334.0188888888888,0.1363888888888889,1,1,0.5,0.5
61517,2,2,,,0,0,1.0,0.0
924724,4,7,58.59,0.1172222222222222,1,1,0.5714285714285714,0.14285714285714285
941104,1,3,1988.3244444444445,0.0722222222222222,1,1,0.3333333333333333,0.3333333333333333
595388,2,4,216.6083333333333,0.0855555555555555,1,1,0.5,0.25
90080,4,8,88.9,5.055,1,1,0.5,0.125
341418,1,1,,,1,1,1.0,1.0
250527,3,7,0.0180555555555555,0.6447222222222222,1,1,0.42857142857142855,0.14285714285714285
222166,1,1,,,0,0,1.0,0.0
141,1,1,,,0,0,1.0,0.0
1138846,1,2,,,0,0,0.5,0.0
69684,1,1,,,0,0,1.0,0.0
555150,1,1,,,0,0,1.0,0.0
631572,1,1,,,0,0,1.0,0.0
537888,1,1,,,0,0,1.0,0.0
204180,1,3,0.0230555555555555,23.14555555555556,2,1,0.3333333333333333,0.6666666666666666
34411,1,1,,,0,0,1.0,0.0
1266599,1,6,0.5033333333333333,0.1041666666666666,2,1,0.16666666666666666,0.3333333333333333
1020424,1,1,,,0,0,1.0,0.0
98499,23,59,55.07500000000001,1.0177777777777777,1,1,0.3898305084745763,0.01694915254237288
1246441,1,14,19.394166666666667,0.0355555555555555,2,1,0.07142857142857142,0.14285714285714285
72783,1,1,0.0094444444444444,0.0697222222222222,1,1,1.0,1.0
194560,2,24,1041.053611111111,0.0338888888888888,1,1,0.08333333333333333,0.041666666666666664
1367324,2,4,,,0,0,0.5,0.0
988895,2,2,,,0,0,1.0,0.0
1206578,1,1,,,0,0,1.0,0.0
983783,2,4,836.2355555555556,0.0419444444444444,1,1,0.5,0.25
726006,1,4,2083.2305555555554,0.1197222222222222,1,1,0.25,0.25
114108,1,2,1617.6891666666668,0.1411111111111111,1,1,0.5,0.5
1287492,1,1,,,0,0,1.0,0.0
430055,1,2,,,0,0,0.5,0.0
1192023,1,1,,,0,0,1.0,0.0
331713,2,5,,,2,1,0.4,0.4
455557,18,26,421.6785,1.1474999999999995,8,1,0.6923076923076923,0.3076923076923077
180478,1,1,,,0,0,1.0,0.0
138131,869,1263,248.4001233892536,-9.288744225626065,171,1,0.6880443388756928,0.13539192399049882
470478,1,1,,,0,0,1.0,0.0
704852,1,1,,,0,0,1.0,0.0
717862,7,18,1992.1008333333336,0.2008333333333333,2,1,0.3888888888888889,0.1111111111111111
867803,1,1,,,0,0,1.0,0.0
1069984,1,1,,,0,0,1.0,0.0
1181007,1,1,,,1,1,1.0,1.0
955627,1,1,,,0,0,1.0,0.0
1024969,1,2,,,0,0,0.5,0.0
710338,209,323,0.0334601449275362,0.0883091787439613,11,1,0.6470588235294118,0.034055727554179564
587893,1,2,,,0,0,0.5,0.0
28524,1,1,305.9225,0.0241666666666666,1,1,1.0,1.0
1351567,1,1,,,0,0,1.0,0.0
293811,1,1,,,0,0,1.0,0.0
354447,3,7,630.6354166666666,0.0958333333333333,2,1,0.42857142857142855,0.2857142857142857
1220121,1,1,,,0,0,1.0,0.0
820596,1,1,,,0,0,1.0,0.0
798144,1,1,,,0,0,1.0,0.0
1034027,1,1,,,0,0,1.0,0.0
306677,2,3,,,0,0,0.6666666666666666,0.0
956280,1,2,0.0291666666666666,0.0755555555555555,1,1,0.5,0.5
1053216,1,1,,,0,0,1.0,0.0
525437,1,1,,,1,1,1.0,1.0
274864,2,2,,,0,0,1.0,0.0
585398,1,1,,,0,0,1.0,0.0
955722,1,2,,,0,0,0.5,0.0
858888,2,2,,,0,0,1.0,0.0
1402116,4,7,,,1,1,0.5714285714285714,0.14285714285714285
1122208,3,5,17.368333333333332,0.0669444444444444,1,1,0.6,0.2
194596,1,1,,,0,0,1.0,0.0
1335303,1,1,,,0,0,1.0,0.0
226538,1,2,,,0,0,0.5,0.0
1303768,3,4,,,0,0,0.75,0.0
390426,7,25,2.393055555555556,0.2977777777777777,2,1,0.28,0.08
838113,10,34,349.54555555555555,8.554722222222223,1,1,0.29411764705882354,0.029411764705882353
1384628,1,3,,,0,0,0.3333333333333333,0.0
129329,1,1,,,0,0,1.0,0.0
826200,2,4,,,0,0,0.5,0.0
108557,1,1,,,0,0,1.0,0.0
510546,1,2,1797.0752777777775,0.0741666666666666,1,1,0.5,0.5
925398,1,1,,,0,0,1.0,0.0
571497,7,14,1312.668611111111,0.1074074074074074,2,1,0.5,0.14285714285714285
865376,7,9,47.77305555555556,0.1025,2,1,0.7777777777777778,0.2222222222222222
722074,1,2,,,0,0,0.5,0.0
692143,1,2,,,0,0,0.5,0.0
948211,1,1,,,0,0,1.0,0.0
693672,3,6,,,1,1,0.5,0.16666666666666666
644522,2,3,0.2294444444444444,0.1013888888888888,1,1,0.6666666666666666,0.3333333333333333
541761,1,1,,,0,0,1.0,0.0
1378701,1,1,,,0,0,1.0,0.0
393587,1,3,,,0,0,0.3333333333333333,0.0
922137,1,1,,,0,0,1.0,0.0
440630,3,6,0.0277777777777777,0.0211111111111111,1,1,0.5,0.16666666666666666
761783,24,43,429.53089869281047,6.585800653594771,6,1,0.5581395348837209,0.13953488372093023
1385559,1,2,1.8866666666666667,0.0555555555555555,1,1,0.5,0.5
1119174,4,8,0.2561111111111111,70.45944444444444,1,1,0.5,0.125
261238,9,10,1194.9296527777776,0.3401388888888889,4,1,0.9,0.4
1076167,3,6,0.0130555555555555,0.5025,1,1,0.5,0.16666666666666666
467430,2,2,,,0,0,1.0,0.0
661321,1,1,,,0,0,1.0,0.0
665790,6,7,,,0,0,0.8571428571428571,0.0
998175,4,4,-22.615277777777777,0.1075,1,1,1.0,0.25
1034893,16,21,706.8619444444445,0.1808333333333333,1,1,0.7619047619047619,0.047619047619047616
265643,11,29,23.69861111111112,0.7975,1,1,0.3793103448275862,0.034482758620689655
302619,2,2,,,0,0,1.0,0.0
214209,1,3,,,0,0,0.3333333333333333,0.0
1292268,1,1,,,0,0,1.0,0.0
1073377,23,45,15.93655017921147,9.78620967741936,8,1,0.5111111111111111,0.17777777777777778
718429,1,1,,,0,0,1.0,0.0
351199,1,2,1096.4708333333333,0.0870833333333333,2,1,0.5,1.0
389507,1,1,,,0,0,1.0,0.0
465862,1,2,19.890833333333333,0.0638888888888888,2,1,0.5,1.0
315838,4,6,,,0,0,0.6666666666666666,0.0
853708,1,1,,,0,0,1.0,0.0
882290,1,2,,,0,0,0.5,0.0
992385,2,3,,,1,1,0.6666666666666666,0.3333333333333333
1099059,1,1,,,0,0,1.0,0.0
685741,2,2,,,0,0,1.0,0.0
118071,1,4,,,1,1,0.25,0.25
539661,4,4,0.0136111111111111,0.4097222222222222,2,1,1.0,0.5
1384769,1,1,0.0469444444444444,0.3122222222222222,1,1,1.0,1.0
1344401,1,1,,,0,0,1.0,0.0
1317218,3,7,1680.17,0.0941666666666666,1,1,0.42857142857142855,0.14285714285714285
87559,2,4,0.0469444444444444,0.0916666666666666,1,1,0.5,0.25
1236005,1,1,,,0,0,1.0,0.0
547933,20,55,728.4219444444444,0.0666666666666666,1,1,0.36363636363636365,0.01818181818181818
549672,4,7,0.0344444444444444,0.0488888888888888,1,1,0.5714285714285714,0.14285714285714285
158558,5,6,204.4597222222222,0.0690277777777777,2,1,0.8333333333333334,0.3333333333333333
813641,1,2,,,0,0,0.5,0.0
486312,10,15,0.0094444444444444,0.0427777777777777,2,1,0.6666666666666666,0.13333333333333333
54323,1,1,,,0,0,1.0,0.0
186967,2,2,,,0,0,1.0,0.0
1174875,1,2,0.0611111111111111,0.1038888888888888,1,1,0.5,0.5
23645,1,1,0.0094444444444444,0.0216666666666666,1,1,1.0,1.0
305769,1,1,,,0,0,1.0,0.0
1349061,1,2,0.0108333333333333,0.1,1,1,0.5,0.5
381306,1,1,,,0,0,1.0,0.0
664673,1,2,,,0,0,0.5,0.0
388679,1,1,,,1,1,1.0,1.0
742585,1,2,,,0,0,0.5,0.0
552498,3,7,622.3266666666667,0.1533333333333333,1,1,0.42857142857142855,0.14285714285714285
932802,1,1,,,0,0,1.0,0.0
1383306,1,2,0.0016666666666666,0.0119444444444444,2,1,0.5,1.0
947666,5,12,74.85208333333333,3.106527777777778,1,1,0.4166666666666667,0.08333333333333333
225737,5,9,46.79527777777778,0.0663888888888888,2,1,0.5555555555555556,0.2222222222222222
628540,8,11,,,0,0,0.7272727272727273,0.0
229737,5,8,14.33227777777778,0.0285555555555555,2,1,0.625,0.25
239319,9,42,870.4125,0.2066666666666666,1,1,0.21428571428571427,0.023809523809523808
183929,1,1,,,0,0,1.0,0.0
1305593,17,30,109.8927777777778,0.0844444444444444,1,1,0.5666666666666667,0.03333333333333333
792296,1,1,,,0,0,1.0,0.0
1000454,1,1,0.0505555555555555,0.1063888888888889,1,1,1.0,1.0
763880,1,1,,,1,1,1.0,1.0
117422,2,5,0.0380555555555555,0.1493888888888888,2,1,0.4,0.4
760721,1,1,,,0,0,1.0,0.0
227408,5,8,,,0,0,0.625,0.0
242985,1,1,215.63916666666665,0.0533333333333333,1,1,1.0,1.0
1263146,1,4,0.4263888888888889,0.0297222222222222,1,1,0.25,0.25
99784,3,4,,,0,0,0.75,0.0
955008,1,1,,,0,0,1.0,0.0
